id,source,relation,target,properties_json
edge:0880,case:C3-midwest_derecho_2020-S20260830,HAS_AGENT_TRACE,trace:C3-midwest_derecho_2020-S20260830,{}
edge:0881,legacy-result:midwest_derecho_2020,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0882,legacy-result:midwest_derecho_2020,PROVENANCE_ONLY,case:C3-midwest_derecho_2020-S20260830,"{""numerical_value_transfer"": false}"
edge:0883,trace:C3-midwest_derecho_2020-S20260830,HAS_STEP,decision:C3-midwest_derecho_2020-S20260830:1,"{""step"": 1}"
edge:0884,decision:C3-midwest_derecho_2020-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0885,trace:C3-midwest_derecho_2020-S20260830,HAS_STEP,decision:C3-midwest_derecho_2020-S20260830:2,"{""step"": 2}"
edge:0886,decision:C3-midwest_derecho_2020-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0887,decision:C3-midwest_derecho_2020-S20260830:1,NEXT_STEP,decision:C3-midwest_derecho_2020-S20260830:2,{}
edge:0888,trace:C3-midwest_derecho_2020-S20260830,HAS_STEP,decision:C3-midwest_derecho_2020-S20260830:3,"{""step"": 3}"
edge:0889,decision:C3-midwest_derecho_2020-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0890,decision:C3-midwest_derecho_2020-S20260830:2,NEXT_STEP,decision:C3-midwest_derecho_2020-S20260830:3,{}
edge:0891,trace:C3-midwest_derecho_2020-S20260830,HAS_STEP,decision:C3-midwest_derecho_2020-S20260830:4,"{""step"": 4}"
edge:0892,decision:C3-midwest_derecho_2020-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0893,decision:C3-midwest_derecho_2020-S20260830:3,NEXT_STEP,decision:C3-midwest_derecho_2020-S20260830:4,{}
edge:0894,project:C3-43KG,HAS_CASE,case:C3-great_storm_1987-S20260830,{}
edge:0895,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:great_storm_1987,{}
edge:0896,case:C3-great_storm_1987-S20260830,DERIVED_FROM_AUTHORITY,authority-record:great_storm_1987,"{""c3_order"": 33, ""source_case_index"": 33}"
edge:0897,event-library:github43,CONTAINS_EVENT,github-event:great_storm_1987,{}
edge:0898,github-event:great_storm_1987,MAPPED_TO,case:C3-great_storm_1987-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0899,case:C3-great_storm_1987-S20260830,EVIDENCED_BY,evidence-bundle:C3-great_storm_1987-S20260830,{}
edge:0900,evidence-bundle:C3-great_storm_1987-S20260830,BINDS_AUTHORITY,authority-record:great_storm_1987,{}
edge:0901,evidence-bundle:C3-great_storm_1987-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0902,case:C3-great_storm_1987-S20260830,IN_GROUP,group:G6_temperate,{}
edge:0903,case:C3-great_storm_1987-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0904,case:C3-great_storm_1987-S20260830,HAS_RESPONSE_STATE,response:C3-great_storm_1987-S20260830,{}
edge:0905,case:C3-great_storm_1987-S20260830,HAS_AGENT_TRACE,trace:C3-great_storm_1987-S20260830,{}
edge:0906,legacy-result:great_storm_1987,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0907,legacy-result:great_storm_1987,PROVENANCE_ONLY,case:C3-great_storm_1987-S20260830,"{""numerical_value_transfer"": false}"
edge:0908,trace:C3-great_storm_1987-S20260830,HAS_STEP,decision:C3-great_storm_1987-S20260830:1,"{""step"": 1}"
edge:0909,decision:C3-great_storm_1987-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0910,trace:C3-great_storm_1987-S20260830,HAS_STEP,decision:C3-great_storm_1987-S20260830:2,"{""step"": 2}"
edge:0911,decision:C3-great_storm_1987-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0912,decision:C3-great_storm_1987-S20260830:1,NEXT_STEP,decision:C3-great_storm_1987-S20260830:2,{}
edge:0913,trace:C3-great_storm_1987-S20260830,HAS_STEP,decision:C3-great_storm_1987-S20260830:3,"{""step"": 3}"
edge:0914,decision:C3-great_storm_1987-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0915,decision:C3-great_storm_1987-S20260830:2,NEXT_STEP,decision:C3-great_storm_1987-S20260830:3,{}
edge:0916,trace:C3-great_storm_1987-S20260830,HAS_STEP,decision:C3-great_storm_1987-S20260830:4,"{""step"": 4}"
edge:0917,decision:C3-great_storm_1987-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0918,decision:C3-great_storm_1987-S20260830:3,NEXT_STEP,decision:C3-great_storm_1987-S20260830:4,{}
edge:0919,project:C3-43KG,HAS_CASE,case:C3-lothar_1999-S20260830,{}
edge:0920,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:lothar_1999,{}
edge:0921,case:C3-lothar_1999-S20260830,DERIVED_FROM_AUTHORITY,authority-record:lothar_1999,"{""c3_order"": 34, ""source_case_index"": 34}"
edge:0922,event-library:github43,CONTAINS_EVENT,github-event:lothar_1999,{}
edge:0923,github-event:lothar_1999,MAPPED_TO,case:C3-lothar_1999-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0924,case:C3-lothar_1999-S20260830,EVIDENCED_BY,evidence-bundle:C3-lothar_1999-S20260830,{}
edge:0925,evidence-bundle:C3-lothar_1999-S20260830,BINDS_AUTHORITY,authority-record:lothar_1999,{}
edge:0926,evidence-bundle:C3-lothar_1999-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0927,case:C3-lothar_1999-S20260830,IN_GROUP,group:G6_temperate,{}
edge:0928,case:C3-lothar_1999-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0929,case:C3-lothar_1999-S20260830,HAS_RESPONSE_STATE,response:C3-lothar_1999-S20260830,{}
edge:0930,case:C3-lothar_1999-S20260830,HAS_AGENT_TRACE,trace:C3-lothar_1999-S20260830,{}
edge:0931,legacy-result:lothar_1999,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0932,legacy-result:lothar_1999,PROVENANCE_ONLY,case:C3-lothar_1999-S20260830,"{""numerical_value_transfer"": false}"
edge:0933,trace:C3-lothar_1999-S20260830,HAS_STEP,decision:C3-lothar_1999-S20260830:1,"{""step"": 1}"
edge:0934,decision:C3-lothar_1999-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0935,trace:C3-lothar_1999-S20260830,HAS_STEP,decision:C3-lothar_1999-S20260830:2,"{""step"": 2}"
edge:0936,decision:C3-lothar_1999-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0937,decision:C3-lothar_1999-S20260830:1,NEXT_STEP,decision:C3-lothar_1999-S20260830:2,{}
edge:0938,trace:C3-lothar_1999-S20260830,HAS_STEP,decision:C3-lothar_1999-S20260830:3,"{""step"": 3}"
edge:0939,decision:C3-lothar_1999-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0940,decision:C3-lothar_1999-S20260830:2,NEXT_STEP,decision:C3-lothar_1999-S20260830:3,{}
edge:0941,trace:C3-lothar_1999-S20260830,HAS_STEP,decision:C3-lothar_1999-S20260830:4,"{""step"": 4}"
edge:0942,decision:C3-lothar_1999-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0943,decision:C3-lothar_1999-S20260830:3,NEXT_STEP,decision:C3-lothar_1999-S20260830:4,{}
edge:0944,project:C3-43KG,HAS_CASE,case:C3-bora_adriatic-S20260830,{}
edge:0945,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:bora_adriatic,{}
edge:0946,case:C3-bora_adriatic-S20260830,DERIVED_FROM_AUTHORITY,authority-record:bora_adriatic,"{""c3_order"": 35, ""source_case_index"": 35}"
edge:0947,event-library:github43,CONTAINS_EVENT,github-event:bora_adriatic,{}
edge:0948,github-event:bora_adriatic,MAPPED_TO,case:C3-bora_adriatic-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0949,case:C3-bora_adriatic-S20260830,EVIDENCED_BY,evidence-bundle:C3-bora_adriatic-S20260830,{}
edge:0950,evidence-bundle:C3-bora_adriatic-S20260830,BINDS_AUTHORITY,authority-record:bora_adriatic,{}
edge:0951,evidence-bundle:C3-bora_adriatic-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0952,case:C3-bora_adriatic-S20260830,IN_GROUP,group:G6_temperate,{}
edge:0953,case:C3-bora_adriatic-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0954,case:C3-bora_adriatic-S20260830,HAS_RESPONSE_STATE,response:C3-bora_adriatic-S20260830,{}
edge:0955,case:C3-bora_adriatic-S20260830,HAS_AGENT_TRACE,trace:C3-bora_adriatic-S20260830,{}
edge:0956,legacy-result:bora_adriatic,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0957,legacy-result:bora_adriatic,PROVENANCE_ONLY,case:C3-bora_adriatic-S20260830,"{""numerical_value_transfer"": false}"
edge:0958,trace:C3-bora_adriatic-S20260830,HAS_STEP,decision:C3-bora_adriatic-S20260830:1,"{""step"": 1}"
edge:0959,decision:C3-bora_adriatic-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0960,trace:C3-bora_adriatic-S20260830,HAS_STEP,decision:C3-bora_adriatic-S20260830:2,"{""step"": 2}"
edge:0961,decision:C3-bora_adriatic-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0962,decision:C3-bora_adriatic-S20260830:1,NEXT_STEP,decision:C3-bora_adriatic-S20260830:2,{}
edge:0963,trace:C3-bora_adriatic-S20260830,HAS_STEP,decision:C3-bora_adriatic-S20260830:3,"{""step"": 3}"
edge:0964,decision:C3-bora_adriatic-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0965,decision:C3-bora_adriatic-S20260830:2,NEXT_STEP,decision:C3-bora_adriatic-S20260830:3,{}
edge:0966,trace:C3-bora_adriatic-S20260830,HAS_STEP,decision:C3-bora_adriatic-S20260830:4,"{""step"": 4}"
edge:0967,decision:C3-bora_adriatic-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0968,decision:C3-bora_adriatic-S20260830:3,NEXT_STEP,decision:C3-bora_adriatic-S20260830:4,{}
edge:0969,project:C3-43KG,HAS_CASE,case:C3-mistral_strong-S20260830,{}
edge:0970,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:mistral_strong,{}
edge:0971,case:C3-mistral_strong-S20260830,DERIVED_FROM_AUTHORITY,authority-record:mistral_strong,"{""c3_order"": 36, ""source_case_index"": 36}"
edge:0972,event-library:github43,CONTAINS_EVENT,github-event:mistral_strong,{}
edge:0973,github-event:mistral_strong,MAPPED_TO,case:C3-mistral_strong-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0974,case:C3-mistral_strong-S20260830,EVIDENCED_BY,evidence-bundle:C3-mistral_strong-S20260830,{}
edge:0975,evidence-bundle:C3-mistral_strong-S20260830,BINDS_AUTHORITY,authority-record:mistral_strong,{}
edge:0976,evidence-bundle:C3-mistral_strong-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0977,case:C3-mistral_strong-S20260830,IN_GROUP,group:G6_temperate,{}
edge:0978,case:C3-mistral_strong-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0979,case:C3-mistral_strong-S20260830,HAS_RESPONSE_STATE,response:C3-mistral_strong-S20260830,{}
edge:0980,case:C3-mistral_strong-S20260830,HAS_AGENT_TRACE,trace:C3-mistral_strong-S20260830,{}
edge:0981,legacy-result:mistral_strong,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0982,legacy-result:mistral_strong,PROVENANCE_ONLY,case:C3-mistral_strong-S20260830,"{""numerical_value_transfer"": false}"
edge:0983,trace:C3-mistral_strong-S20260830,HAS_STEP,decision:C3-mistral_strong-S20260830:1,"{""step"": 1}"
edge:0984,decision:C3-mistral_strong-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0985,trace:C3-mistral_strong-S20260830,HAS_STEP,decision:C3-mistral_strong-S20260830:2,"{""step"": 2}"
edge:0986,decision:C3-mistral_strong-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0987,decision:C3-mistral_strong-S20260830:1,NEXT_STEP,decision:C3-mistral_strong-S20260830:2,{}
edge:0988,trace:C3-mistral_strong-S20260830,HAS_STEP,decision:C3-mistral_strong-S20260830:3,"{""step"": 3}"
edge:0989,decision:C3-mistral_strong-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0990,decision:C3-mistral_strong-S20260830:2,NEXT_STEP,decision:C3-mistral_strong-S20260830:3,{}
edge:0991,trace:C3-mistral_strong-S20260830,HAS_STEP,decision:C3-mistral_strong-S20260830:4,"{""step"": 4}"
edge:0992,decision:C3-mistral_strong-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0993,decision:C3-mistral_strong-S20260830:3,NEXT_STEP,decision:C3-mistral_strong-S20260830:4,{}
edge:0994,project:C3-43KG,HAS_CASE,case:C3-patagonia_westerlies-S20260830,{}
edge:0995,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:patagonia_westerlies,{}
edge:0996,case:C3-patagonia_westerlies-S20260830,DERIVED_FROM_AUTHORITY,authority-record:patagonia_westerlies,"{""c3_order"": 37, ""source_case_index"": 37}"
edge:0997,event-library:github43,CONTAINS_EVENT,github-event:patagonia_westerlies,{}
edge:0998,github-event:patagonia_westerlies,MAPPED_TO,case:C3-patagonia_westerlies-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0999,case:C3-patagonia_westerlies-S20260830,EVIDENCED_BY,evidence-bundle:C3-patagonia_westerlies-S20260830,{}
edge:1000,evidence-bundle:C3-patagonia_westerlies-S20260830,BINDS_AUTHORITY,authority-record:patagonia_westerlies,{}
edge:1001,evidence-bundle:C3-patagonia_westerlies-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1002,case:C3-patagonia_westerlies-S20260830,IN_GROUP,group:G6_temperate,{}
edge:1003,case:C3-patagonia_westerlies-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1004,case:C3-patagonia_westerlies-S20260830,HAS_RESPONSE_STATE,response:C3-patagonia_westerlies-S20260830,{}
edge:1005,case:C3-patagonia_westerlies-S20260830,HAS_AGENT_TRACE,trace:C3-patagonia_westerlies-S20260830,{}
edge:1006,legacy-result:patagonia_westerlies,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1007,legacy-result:patagonia_westerlies,PROVENANCE_ONLY,case:C3-patagonia_westerlies-S20260830,"{""numerical_value_transfer"": false}"
edge:1008,trace:C3-patagonia_westerlies-S20260830,HAS_STEP,decision:C3-patagonia_westerlies-S20260830:1,"{""step"": 1}"
edge:1009,decision:C3-patagonia_westerlies-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1010,trace:C3-patagonia_westerlies-S20260830,HAS_STEP,decision:C3-patagonia_westerlies-S20260830:2,"{""step"": 2}"
edge:1011,decision:C3-patagonia_westerlies-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1012,decision:C3-patagonia_westerlies-S20260830:1,NEXT_STEP,decision:C3-patagonia_westerlies-S20260830:2,{}
edge:1013,trace:C3-patagonia_westerlies-S20260830,HAS_STEP,decision:C3-patagonia_westerlies-S20260830:3,"{""step"": 3}"
edge:1014,decision:C3-patagonia_westerlies-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1015,decision:C3-patagonia_westerlies-S20260830:2,NEXT_STEP,decision:C3-patagonia_westerlies-S20260830:3,{}
edge:1016,trace:C3-patagonia_westerlies-S20260830,HAS_STEP,decision:C3-patagonia_westerlies-S20260830:4,"{""step"": 4}"
edge:1017,decision:C3-patagonia_westerlies-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1018,decision:C3-patagonia_westerlies-S20260830:3,NEXT_STEP,decision:C3-patagonia_westerlies-S20260830:4,{}
edge:1019,project:C3-43KG,HAS_CASE,case:C3-xinjiang_baili_fengqu-S20260830,{}
edge:1020,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:xinjiang_baili_fengqu,{}
edge:1021,case:C3-xinjiang_baili_fengqu-S20260830,DERIVED_FROM_AUTHORITY,authority-record:xinjiang_baili_fengqu,"{""c3_order"": 38, ""source_case_index"": 38}"
edge:1022,event-library:github43,CONTAINS_EVENT,github-event:xinjiang_baili_fengqu,{}
edge:1023,github-event:xinjiang_baili_fengqu,MAPPED_TO,case:C3-xinjiang_baili_fengqu-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:1024,case:C3-xinjiang_baili_fengqu-S20260830,EVIDENCED_BY,evidence-bundle:C3-xinjiang_baili_fengqu-S20260830,{}
edge:1025,evidence-bundle:C3-xinjiang_baili_fengqu-S20260830,BINDS_AUTHORITY,authority-record:xinjiang_baili_fengqu,{}
edge:1026,evidence-bundle:C3-xinjiang_baili_fengqu-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1027,case:C3-xinjiang_baili_fengqu-S20260830,IN_GROUP,group:G6_temperate,{}
edge:1028,case:C3-xinjiang_baili_fengqu-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1029,case:C3-xinjiang_baili_fengqu-S20260830,HAS_RESPONSE_STATE,response:C3-xinjiang_baili_fengqu-S20260830,{}
edge:1030,case:C3-xinjiang_baili_fengqu-S20260830,HAS_AGENT_TRACE,trace:C3-xinjiang_baili_fengqu-S20260830,{}
edge:1031,legacy-result:xinjiang_baili_fengqu,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1032,legacy-result:xinjiang_baili_fengqu,PROVENANCE_ONLY,case:C3-xinjiang_baili_fengqu-S20260830,"{""numerical_value_transfer"": false}"
edge:1033,trace:C3-xinjiang_baili_fengqu-S20260830,HAS_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:1,"{""step"": 1}"
edge:1034,decision:C3-xinjiang_baili_fengqu-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1035,trace:C3-xinjiang_baili_fengqu-S20260830,HAS_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:2,"{""step"": 2}"
edge:1036,decision:C3-xinjiang_baili_fengqu-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1037,decision:C3-xinjiang_baili_fengqu-S20260830:1,NEXT_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:2,{}
edge:1038,trace:C3-xinjiang_baili_fengqu-S20260830,HAS_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:3,"{""step"": 3}"
edge:1039,decision:C3-xinjiang_baili_fengqu-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1040,decision:C3-xinjiang_baili_fengqu-S20260830:2,NEXT_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:3,{}
edge:1041,trace:C3-xinjiang_baili_fengqu-S20260830,HAS_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:4,"{""step"": 4}"
edge:1042,decision:C3-xinjiang_baili_fengqu-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1043,decision:C3-xinjiang_baili_fengqu-S20260830:3,NEXT_STEP,decision:C3-xinjiang_baili_fengqu-S20260830:4,{}
edge:1044,project:C3-43KG,HAS_CASE,case:C3-cape_denison_katabatic-S20260830,{}
edge:1045,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:cape_denison_katabatic,{}
edge:1046,case:C3-cape_denison_katabatic-S20260830,DERIVED_FROM_AUTHORITY,authority-record:cape_denison_katabatic,"{""c3_order"": 39, ""source_case_index"": 39}"
edge:1047,event-library:github43,CONTAINS_EVENT,github-event:cape_denison_katabatic,{}
edge:1048,github-event:cape_denison_katabatic,MAPPED_TO,case:C3-cape_denison_katabatic-S20260830,"{""classification_disposition"": ""C3_ENVELOPE_ONLY_RECLASSIFIED""}"
edge:1049,case:C3-cape_denison_katabatic-S20260830,EVIDENCED_BY,evidence-bundle:C3-cape_denison_katabatic-S20260830,{}
edge:1050,evidence-bundle:C3-cape_denison_katabatic-S20260830,BINDS_AUTHORITY,authority-record:cape_denison_katabatic,{}
edge:1051,evidence-bundle:C3-cape_denison_katabatic-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1052,case:C3-cape_denison_katabatic-S20260830,IN_GROUP,group:G7_polar,{}
edge:1053,case:C3-cape_denison_katabatic-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1054,case:C3-cape_denison_katabatic-S20260830,HAS_RESPONSE_STATE,response:C3-cape_denison_katabatic-S20260830,{}
edge:1055,case:C3-cape_denison_katabatic-S20260830,HAS_AGENT_TRACE,trace:C3-cape_denison_katabatic-S20260830,{}
edge:1056,legacy-result:cape_denison_katabatic,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1057,legacy-result:cape_denison_katabatic,PROVENANCE_ONLY,case:C3-cape_denison_katabatic-S20260830,"{""numerical_value_transfer"": false}"
edge:1058,trace:C3-cape_denison_katabatic-S20260830,HAS_STEP,decision:C3-cape_denison_katabatic-S20260830:1,"{""step"": 1}"
edge:1059,decision:C3-cape_denison_katabatic-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1060,trace:C3-cape_denison_katabatic-S20260830,HAS_STEP,decision:C3-cape_denison_katabatic-S20260830:2,"{""step"": 2}"
edge:1061,decision:C3-cape_denison_katabatic-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1062,decision:C3-cape_denison_katabatic-S20260830:1,NEXT_STEP,decision:C3-cape_denison_katabatic-S20260830:2,{}
edge:1063,trace:C3-cape_denison_katabatic-S20260830,HAS_STEP,decision:C3-cape_denison_katabatic-S20260830:3,"{""step"": 3}"
edge:1064,decision:C3-cape_denison_katabatic-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1065,decision:C3-cape_denison_katabatic-S20260830:2,NEXT_STEP,decision:C3-cape_denison_katabatic-S20260830:3,{}
edge:1066,trace:C3-cape_denison_katabatic-S20260830,HAS_STEP,decision:C3-cape_denison_katabatic-S20260830:4,"{""step"": 4}"
edge:1067,decision:C3-cape_denison_katabatic-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1068,decision:C3-cape_denison_katabatic-S20260830:3,NEXT_STEP,decision:C3-cape_denison_katabatic-S20260830:4,{}
edge:1069,project:C3-43KG,HAS_CASE,case:C3-thule_1972_gust-S20260830,{}
edge:1070,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:thule_1972_gust,{}
edge:1071,case:C3-thule_1972_gust-S20260830,DERIVED_FROM_AUTHORITY,authority-record:thule_1972_gust,"{""c3_order"": 40, ""source_case_index"": 40}"
edge:1072,event-library:github43,CONTAINS_EVENT,github-event:thule_1972_gust,{}
edge:1073,github-event:thule_1972_gust,MAPPED_TO,case:C3-thule_1972_gust-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:1074,case:C3-thule_1972_gust-S20260830,EVIDENCED_BY,evidence-bundle:C3-thule_1972_gust-S20260830,{}
edge:1075,evidence-bundle:C3-thule_1972_gust-S20260830,BINDS_AUTHORITY,authority-record:thule_1972_gust,{}
edge:1076,evidence-bundle:C3-thule_1972_gust-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1077,case:C3-thule_1972_gust-S20260830,IN_GROUP,group:G7_polar,{}
edge:1078,case:C3-thule_1972_gust-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1079,case:C3-thule_1972_gust-S20260830,HAS_RESPONSE_STATE,response:C3-thule_1972_gust-S20260830,{}
edge:1080,case:C3-thule_1972_gust-S20260830,HAS_AGENT_TRACE,trace:C3-thule_1972_gust-S20260830,{}
edge:1081,legacy-result:thule_1972_gust,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1082,legacy-result:thule_1972_gust,PROVENANCE_ONLY,case:C3-thule_1972_gust-S20260830,"{""numerical_value_transfer"": false}"
edge:1083,trace:C3-thule_1972_gust-S20260830,HAS_STEP,decision:C3-thule_1972_gust-S20260830:1,"{""step"": 1}"
edge:1084,decision:C3-thule_1972_gust-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1085,trace:C3-thule_1972_gust-S20260830,HAS_STEP,decision:C3-thule_1972_gust-S20260830:2,"{""step"": 2}"
edge:1086,decision:C3-thule_1972_gust-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1087,decision:C3-thule_1972_gust-S20260830:1,NEXT_STEP,decision:C3-thule_1972_gust-S20260830:2,{}
edge:1088,trace:C3-thule_1972_gust-S20260830,HAS_STEP,decision:C3-thule_1972_gust-S20260830:3,"{""step"": 3}"
edge:1089,decision:C3-thule_1972_gust-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1090,decision:C3-thule_1972_gust-S20260830:2,NEXT_STEP,decision:C3-thule_1972_gust-S20260830:3,{}
edge:1091,trace:C3-thule_1972_gust-S20260830,HAS_STEP,decision:C3-thule_1972_gust-S20260830:4,"{""step"": 4}"
edge:1092,decision:C3-thule_1972_gust-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1093,decision:C3-thule_1972_gust-S20260830:3,NEXT_STEP,decision:C3-thule_1972_gust-S20260830:4,{}
edge:1094,project:C3-43KG,HAS_CASE,case:C3-piteraq_tasiilaq-S20260830,{}
edge:1095,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:piteraq_tasiilaq,{}
edge:1096,case:C3-piteraq_tasiilaq-S20260830,DERIVED_FROM_AUTHORITY,authority-record:piteraq_tasiilaq,"{""c3_order"": 41, ""source_case_index"": 41}"
edge:1097,event-library:github43,CONTAINS_EVENT,github-event:piteraq_tasiilaq,{}
edge:1098,github-event:piteraq_tasiilaq,MAPPED_TO,case:C3-piteraq_tasiilaq-S20260830,"{""classification_disposition"": ""C3_ENVELOPE_ONLY_RECLASSIFIED""}"
edge:1099,case:C3-piteraq_tasiilaq-S20260830,EVIDENCED_BY,evidence-bundle:C3-piteraq_tasiilaq-S20260830,{}
edge:1100,evidence-bundle:C3-piteraq_tasiilaq-S20260830,BINDS_AUTHORITY,authority-record:piteraq_tasiilaq,{}
edge:1101,evidence-bundle:C3-piteraq_tasiilaq-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1102,case:C3-piteraq_tasiilaq-S20260830,IN_GROUP,group:G7_polar,{}
edge:1103,case:C3-piteraq_tasiilaq-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1104,case:C3-piteraq_tasiilaq-S20260830,HAS_RESPONSE_STATE,response:C3-piteraq_tasiilaq-S20260830,{}
